x t=0.0001 t=0.001 t=0.01 t=0.1 t=1.0 
0.001 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007597968230867899 0.00000000000000009157527297786041 0.00817281858442676 0.24325908975653865 0.25200000000248407 
0.003 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005076059782898092 0.00000000000000010411849036269689 0.008185563513157652 0.2432604700267014 0.25200000000248407 
0.005 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003802363875970391 0.00000000000000013082696208445174 0.008211063448940912 0.24326323034907935 0.2520000000024845 
0.007 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002840494109842681 0.00000000000000017514171825291955 0.008249338545020713 0.24326737028781203 0.25200000000248435 
0.009000000000000001 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000211149945353983 0.0000000000000002427390007481965 0.008300419022760212 0.24327288918919449 0.2520000000024843 
0.011 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015617670144733058 0.00000000000000034221269305054756 0.008364345161420645 0.24327978618178125 0.25200000000248446 
0.013000000000000001 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001149362674031953 0.0000000000000004860994493535302 0.008441167284504846 0.24328806017652296 0.25200000000248435 
0.015 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000841590929973574 0.0000000000000006923604741471707 0.008530945742640808 0.24329770986693877 0.25200000000248396 
0.017 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006131059749227839 0.0000000000000009864830678923124 0.008633750892974803 0.2433087337293227 0.2520000000024839 
0.019000000000000003 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004443732497287819 0.0000000000000014044307950035626 0.008749663075037778 0.24332113002298394 0.25200000000248407 
0.021 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003204242042609496 0.0000000000000019967598590634164 0.008878772583042784 0.24333489679052164 0.2520000000024841 
0.023 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002298554671550069 0.0000000000000028343395037365098 0.009021179634565578 0.24335003185813422 0.2520000000024843 
0.025 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016403005195421294 0.000000000000004016277358240497 0.009176994335554748 0.24336653283596235 0.25200000000248457 
0.027000000000000003 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011644420664198296 0.0000000000000056808717912206566 0.009346336641612432 0.24338439711846652 0.2520000000024849 
0.029 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008222898322652792 0.000000000000008020712793945472 0.009529336315481097 0.24340362188483775 0.2520000000024845 
0.031 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000057760518776787085 0.00000000000001130345771194041 0.009726132880666873 0.24342420409944368 0.25200000000248496 
0.033 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004035736577623397 0.00000000000001590035426532988 0.009936875571124748 0.2434461405123074 0.2520000000024854 
0.035 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002804699867720825 0.000000000000022325318543318585 0.010161723276926118 0.2434694276596207 0.2520000000024856 
0.037000000000000005 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019386883265280653 0.00000000000003128836338920918 0.010400844485824581 0.2434940618642901 0.25200000000248507 
0.039 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000013328265605163383 0.000000000000043768496603585384 0.010654417220631327 0.24352003923651913 0.2520000000024856 
0.041 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000009113164488555734 0.00000000000006111297923978945 0.010922628972307325 0.24354735567442082 0.2520000000024856 
0.043000000000000003 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000006196985073099728 0.00000000000008517219746071223 0.011205676628675453 0.2435760068646658 0.2520000000024858 
0.045 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000004190761656346615 0.0000000000001184825480320846 0.011503766398651982 0.2436059882831636 0.25200000000248557 
0.047 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000028183323054780915 0.00000000000016451391780573823 0.011817113731893323 0.24363729519577632 0.2520000000024863 
0.049 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000018847921699232167 0.0000000000002280038784944539 0.012145943233750704 0.24366992265906662 0.2520000000024863 
0.051000000000000004 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000001253406462268967 0.00000000000031540804586993466 0.012490488575422504 0.24370386552107762 0.25200000000248646 
0.053000000000000005 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000008288245113570877 0.00000000000043550572137922875 0.012850992399191276 0.24373911842214652 0.25200000000248646 
0.055 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000005449545596285105 0.0000000000006002126627742781 0.013227706218630125 0.24377567579575082 0.2520000000024867 
0.057 0.000000000000000000000000000000000000000000000000000000000000000000000000000000003562621936197133 0.0000000000008256695484600956 0.013620890313661049 0.24381353186938712 0.25200000000248723 
0.059000000000000004 0.000000000000000000000000000000000000000000000000000000000000000000000000000000023156635696177576 0.0000000000011336966076959303 0.014030813620346127 0.24385268066548232 0.25200000000248757 
0.061 0.00000000000000000000000000000000000000000000000000000000000000000000000000000014964487313830727 0.0000000000015537335298629463 0.014457753615290933 0.24389311600233746 0.25200000000248796 
0.063 0.0000000000000000000000000000000000000000000000000000000000000000000000000000009614198533317257 0.000000000002125421123454348 0.014901996194538572 0.24393483149510348 0.2520000000024888 
0.065 0.000000000000000000000000000000000000000000000000000000000000000000000000000006140634371089592 0.0000000000029020298082410843 0.015363835546831904 0.24397782055678952 0.2520000000024891 
0.067 0.000000000000000000000000000000000000000000000000000000000000000000000000000038989366411755005 0.000000000003955003135147373 0.015843574021121208 0.24402207639930254 0.2520000000024893 
0.069 0.0000000000000000000000000000000000000000000000000000000000000000000000000002460909296742162 0.00000000000537996626897749 0.016341521988194385 0.2440675920345195 0.25200000000249 
0.07100000000000001 0.0000000000000000000000000000000000000000000000000000000000000000000000000015439920411535253 0.000000000007304654988342334 0.016857997696307248 0.24411436027538977 0.2520000000024905 
0.07300000000000001 0.000000000000000000000000000000000000000000000000000000000000000000000000009628926758183266 0.000000000009899356906678789 0.017393327120692057 0.2441623737370708 0.2520000000024905 
0.075 0.000000000000000000000000000000000000000000000000000000000000000000000000059686657624735046 0.000000000013390631704905068 0.017947843806823557 0.24421162483809303 0.25200000000249106 
0.077 0.0000000000000000000000000000000000000000000000000000000000000000000000003677275592114374 0.000000000018079301786339618 0.01852188870732325 0.24426210580155783 0.252000000002491 
0.079 0.000000000000000000000000000000000000000000000000000000000000000000000002251684039612173 0.000000000024363992238037866 0.01911581001238441 0.24431380865636446 0.25200000000249173 
0.081 0.00000000000000000000000000000000000000000000000000000000000000000000001370262241017366 0.000000000032771866007740225 0.0197299629736026 0.24436672523846886 0.2520000000024924 
0.083 0.00000000000000000000000000000000000000000000000000000000000000000000008286999852320476 0.00000000004399866765735599 0.02036470972109916 0.2444208471921727 0.2520000000024933 
