x t=0.0001 t=0.001 t=0.01 t=0.1 t=1.0 
0.01 0.000000000000000000000000000022195985764346807 0.000000000003813046881126831 0.007491410286398251 0.23157537885941062 0.23999956239892695 
0.03 0.0000000000000000000000000016212397706757044 0.00000000002600224182589841 0.008656739478381158 0.23170823820273515 0.2400016396247063 
0.05 0.00000000000000000000000011398956950920381 0.0000000001891111462837053 0.011081839766840018 0.2319718617436476 0.24000477355598876 
0.06999999999999999 0.000000000000000000000007592180201266554 0.0000000013080439636683002 0.014952934415248456 0.23236209221628396 0.2400066084687196 
0.09 0.0000000000000000000004772902625667225 0.000000008562003810945223 0.020542084141473703 0.23287277578008456 0.2400034084680104 
0.11 0.00000000000000000002820665076337912 0.000000052854291638949935 0.028196841150988153 0.23349585909465537 0.23999141688028905 
0.13 0.0000000000000000015598338295666424 0.00000030654662105447923 0.038324129228689524 0.2342215163219966 0.23997092412750534 
0.15000000000000002 0.00000000000000008029414234902036 0.000001663426305840735 0.05136705935430569 0.23503830371907308 0.23995319884245714 
0.17 0.000000000000003824175164201288 0.000008405666865189134 0.067773859008486 0.23593333998988728 0.23996644652215615 
0.19 0.00000000000016732794732049104 0.000039348885214198414 0.08795894782970903 0.23689251224116695 0.24004906893122227 
0.21000000000000002 0.000000000006670205572169642 0.00016964358062788453 0.11225736452089183 0.23790069678618364 0.2402097018066384 
0.23 0.0000000002398130619584132 0.0006691518347852235 0.140875101674512 0.238941972242637 0.24033886201947652 
0.25 0.000000007680611661972449 0.002397063914155263 0.17383923735970078 0.23999993849688198 0.24011505707221623 
0.27 0.00000021574915350779192 0.007734135458770211 0.21095282924786488 0.24105810090769464 0.23911943134984917 
0.29000000000000004 0.000005209150342906718 0.022272354022490327 0.2517601243824721 0.24209869168474424 0.2376559049997808 
0.31 0.00010520129372531124 0.056691287188059235 0.29552754745376975 0.24310866136811093 0.23870940563575818 
0.33 0.0017095251986057765 0.12630783508391796 0.3412450639358123 0.24406443541841522 0.24878385675244785 
0.35000000000000003 0.021060681261672657 0.2442677473745616 0.3876508923499564 0.24496479510375538 0.2618757999411776 
0.37 0.1774845620103013 0.40823653400013055 0.43328031087278623 0.24577475378925714 0.16138902757668824 
0.39 0.8225154379897078 0.5917614960269427 0.47653672743607217 0.2465078811899153 0.31868707450925576 
0.41000000000000003 0.9789393187383323 0.7557237941042813 0.5157805910920455 0.24712413588448295 0.21816673667273284 
0.43 0.9982904748012369 0.8736528074688586 0.5494294652569958 0.24764014032632356 0.2311642784963547 
0.45 0.9998947986996153 0.9431390679232193 0.5760609711691999 0.24802696685818462 0.24107488022711845 
0.47000000000000003 0.9999947906098552 0.9770584939531972 0.5945095668812294 0.24829239146020882 0.24200046767692304 
0.49 0.9999997765702453 0.989868800597733 0.6039483617061853 0.24842456031426186 0.24076246744358276 
0.51 0.9999997765702455 0.989868800597733 0.6039483617061853 0.24842456031426186 0.24076246744358262 
0.53 0.9999947906098547 0.9770584939531974 0.5945095668812294 0.24829239146020884 0.24200046767692282 
0.55 0.999894798699614 0.9431390679232203 0.5760609711691997 0.24802696685818462 0.24107488022711843 
0.5700000000000001 0.9982904748012362 0.8736528074688595 0.5494294652569955 0.2476401403263236 0.23116427849635449 
0.59 0.9789393187383328 0.7557237941042819 0.5157805910920453 0.24712413588448298 0.21816673667273268 
0.61 0.8225154379897086 0.5917614960269432 0.47653672743607206 0.2465078811899153 0.3186870745092556 
0.63 0.17748456201030133 0.40823653400013066 0.4332803108727862 0.24577475378925712 0.1613890275766881 
0.65 0.021060681261672667 0.24426774737456167 0.38765089234995637 0.24496479510375538 0.2618757999411776 
0.67 0.001709525198605778 0.12630783508391796 0.3412450639358122 0.2440644354184152 0.24878385675244757 
0.6900000000000001 0.00010520129372531134 0.05669128718805924 0.29552754745376963 0.24310866136811085 0.2387094056357578 
0.7100000000000001 0.000005209150342906723 0.02227235402249034 0.25176012438247203 0.24209869168474418 0.23765590499978032 
0.73 0.0000002157491535077921 0.007734135458770213 0.21095282924786482 0.24105810090769464 0.23911943134984864 
0.75 0.000000007680611661972457 0.0023970639141552654 0.17383923735970075 0.23999993849688192 0.2401150570722158 
0.77 0.0000000002398130619584135 0.0006691518347852239 0.140875101674512 0.2389419722426369 0.24033886201947602 
0.79 0.0000000000066702055721696525 0.0001696435806278847 0.11225736452089183 0.23790069678618345 0.24020970180663775 
0.81 0.00000000000016732794732049124 0.00003934888521419843 0.08795894782970906 0.23689251224116678 0.2400490689312214 
0.8300000000000001 0.0000000000000038241751642012916 0.000008405666865189134 0.06777385900848602 0.23593333998988705 0.23996644652215524 
0.85 0.0000000000000000802941423490204 0.0000016634263058407349 0.051367059354305716 0.23503830371907297 0.23995319884245606 
0.87 0.0000000000000000015598338295666437 0.0000003065466210544792 0.038324129228689545 0.2342215163219965 0.2399709241275042 
0.89 0.00000000000000000002820665076337915 0.000000052854291638949935 0.02819684115098817 0.2334958590946553 0.23999141688028794 
0.91 0.000000000000000000000477290262566723 0.00000000856200381094523 0.020542084141473717 0.23287277578008445 0.2400034084680091 
0.93 0.000000000000000000000007592180201266563 0.0000000013080439636683016 0.014952934415248467 0.2323620922162839 0.24000660846871827 
0.9500000000000001 0.00000000000000000000000011398956950920395 0.00000000018911114628370561 0.011081839766840025 0.23197186174364753 0.24000477355598718 
0.97 0.000000000000000000000000001621239770675707 0.000000000026002241825898465 0.008656739478381165 0.23170823820273512 0.24000163962470472 
0.99 0.00000000000000000000000000002219598576434685 0.00000000000381304688112684 0.00749141028639826 0.2315753788594106 0.23999956239892548 
