x t=0.0000001 t=0.000001 t=0.00001 t=0.0001 t=0.001 t=0.01 t=0.1 t=1.0 
0.16 -0.013758171000094313 -0.013441861204513215 -0.010650799281001159 -0.0010238132995720817 0.0000007639707280123812 0.06379339006647108 0.24534558167344395 0.25 
0.17 0.006763293902350312 0.006621262907627688 0.0053536171978248075 0.0006218445130359544 0.0000022814832083723114 0.07300060752354191 0.24581527693474226 0.25 
0.18 0.014207536773880392 0.013879393311351872 0.010985157598437741 0.0010401813240257826 0.000006493246301132526 0.0831868618818862 0.24630148766576118 0.25 
0.19 -0.00795086171203194 -0.007784653787661132 -0.006300140448150695 -0.0007350315126037503 0.0000176148366641488 0.09439466683867642 0.24680229506788848 0.25 
0.2 -0.014786787049417749 -0.01444321454317732 -0.011414542415983869 -0.0010590372731706721 0.000045555810528241936 0.10665937949850053 0.24731572273087396 0.25 
0.21 0.00934262178160998 0.009148476272602318 0.007412746424003562 0.0008692117935156893 0.00011234224339999386 0.1200076415495249 0.24783974443206475 0.25 
0.22 0.015544165577707367 0.015180113912037939 0.011973140947673884 0.0010798004491804753 0.0002642246239767234 0.1344558380464275 0.24837229213232154 0.25 
0.23 -0.01102588843894605 -0.010798553876682474 -0.00876340361676015 -0.0010332062623491219 0.0005928486676509705 0.15000861132652424 0.24891126413707035 0.25 
0.24 -0.016555557289865047 -0.0161635986194 -0.012713886951830618 -0.0011004859093642185 0.0012693433690659018 0.1666574701726666 0.24945453339029108 0.25 
0.25 0.013143644368656211 0.012875510728084056 0.01047060764399687 0.001240885072546979 0.002594303776220692 0.18437953580192287 0.2499999558687164 0.25 
0.26 0.017946567244375024 0.017515129726830267 0.013722427351532786 0.0011154510044972929 0.0050632699091623665 0.20313646645483088 0.25054537904311847 0.25 
0.27 -0.01594844234037456 -0.015627910451594305 -0.012744989230239338 -0.0015148130352850382 0.00944052007798467 0.22287360118179642 0.2510886503732933 0.25 
0.28 -0.019939370544299635 -0.01944900325350267 -0.015145028552133018 -0.001109150074672556 0.016824012937381685 0.24351936081738174 0.2516276258032189 0.25 
0.29 0.01993328180640034 0.019541398399765035 0.016000811448766444 0.0018919650744153786 0.02867342595071256 0.26498494010186785 0.25216017822285797 0.25 
0.3 0.022963257178394838 0.022377560450233848 0.01724769922362521 0.0010379063685092536 0.046766256344347897 0.28716431951270105 0.2526842058632092 0.25 
0.31 -0.026205491094207254 -0.02570807242901006 -0.021177001717678327 -0.0024240551259478186 0.0730502329807124 0.30993461872392514 0.2531976405914691 0.25 
0.32 -0.027954415484024893 -0.027192957048743825 -0.02054124038108846 -0.0007277756493254766 0.10937900226216786 0.33315680589141483 0.2536984560735611 0.25 
0.33 0.0378475322567576 0.037173231919582016 0.030915809252176404 0.0038726179284787818 0.15715233021592376 0.35667676838569895 0.25418467577180925 0.25 
0.34 0.037326348443700585 0.0361495159648973 0.02587880615231558 0.006704958286923346 0.2169240327903806 0.38032674142205136 0.2546543807461827 0.25 
0.35000000000000003 -0.06742813054969173 -0.06639422023769359 -0.05609906149623738 0.03477650000366168 0.28807506062582783 0.4039270815579795 0.2551057172283115 0.25 
0.36 -0.058079350043119995 -0.05496862832408907 -0.025788255025740434 0.1458514968144795 0.36865783705226435 0.42728836254701474 0.2555369039383688 0.25 
0.37 0.262780501894502 0.26440734192110693 0.2796118913811566 0.36534045810555277 0.4554896403339504 0.45021376186494677 0.2559462391159298 0.25 
0.38 0.7455589047864583 0.7437333411426725 0.7267830377080263 0.6352211026100372 0.5445103322811283 0.47250169766230665 0.2563321072370432 0.25 
0.39 1.0486151939687076 1.0457281031502021 1.0185144595559505 0.8534969058750383 0.6313420872828323 0.4939486682266595 0.2566929853909919 0.25 
0.4 1.0602337994659903 1.0593737533699585 1.050603262031594 0.9647581057348067 0.7119246952152634 0.5143522395109879 0.25702744929155885 0.25 
0.41000000000000003 0.9732777634520801 0.9742052029516183 0.9822811502351001 0.9940328604622745 0.7830752031460552 0.5335141211112452 0.2573341788990599 0.25 
0.42 0.9681432356207079 0.9686692838110373 0.9736304192831223 0.9964874265237547 0.842845388279857 0.5512432674217499 0.25761196363093775 0.25 
0.43 1.016157662748532 1.0156731354389466 1.0114593855577427 0.9999057798839324 0.8906145044870021 0.5673589386755322 0.25785970714033957 0.25 
0.44 1.0215228861971222 1.0211464546379216 1.0176678339300322 1.0021827190282513 0.9269321521816322 0.5816936562494249 0.25807643164380245 0.25 
0.45 0.990123365305998 0.9904016389749694 0.992824852617931 0.999867470610223 0.9531881878449243 0.5940959879896347 0.2582612817809543 0.25 
0.46 0.9832747534104466 0.9835757032205902 0.9863335383723754 0.9982113400857003 0.9712142318059098 0.6044331023516967 0.25841352799098355 0.25 
0.47000000000000003 1.0054068114635233 1.0052589741271762 1.0039702705917213 1.0001206963149263 0.9829117624386454 0.6125930347616708 0.25853256939254154 0.25 
0.48 1.014472085177408 1.0142080625683192 1.0117976822614456 1.0015777757500581 0.9899666312543062 0.6184866156644458 0.25861793615570006 0.25 
0.49 0.9982731803244185 0.9983198055045459 0.998726448509011 0.9999547251633508 0.9936673867217684 0.6220490170655709 0.2586692913565954 0.25 
0.5 0.9861990266270786 0.9864518562632913 0.988757519692873 0.998487721731347 0.9948113924476164 0.6232408828008995 0.25868643230743277 0.25 
0.51 0.9982731803244189 0.9983198055045468 0.998726448509011 0.9999547251633509 0.9936673867217684 0.6220490170655709 0.2586692913565954 0.25 
0.52 1.014472085177409 1.01420806256832 1.0117976822614467 1.0015777757500586 0.9899666312543064 0.618486615664446 0.25861793615570006 0.25 
0.53 1.0054068114635244 1.0052589741271771 1.0039702705917213 1.000120696314927 0.9829117624386454 0.6125930347616707 0.25853256939254154 0.25 
0.54 0.983274753410448 0.9835757032205918 0.9863335383723768 0.9982113400857002 0.9712142318059098 0.6044331023516967 0.25841352799098355 0.25 
0.55 0.9901233653059971 0.9904016389749689 0.9928248526179307 0.9998674706102223 0.953188187844924 0.5940959879896346 0.2582612817809543 0.25 
0.56 1.0215228861971202 1.0211464546379203 1.0176678339300305 1.0021827190282504 0.9269321521816319 0.5816936562494248 0.25807643164380245 0.25 
0.5700000000000001 1.016157662748531 1.0156731354389454 1.0114593855577418 0.9999057798839324 0.8906145044870019 0.5673589386755323 0.25785970714033957 0.25 
0.58 0.9681432356207086 0.9686692838110373 0.9736304192831222 0.9964874265237543 0.8428453882798577 0.55124326742175 0.25761196363093775 0.25 
0.59 0.9732777634520803 0.9742052029516177 0.9822811502350994 0.9940328604622736 0.7830752031460552 0.5335141211112453 0.2573341788990599 0.25 
0.6 1.0602337994659912 1.0593737533699592 1.0506032620315942 0.9647581057348069 0.7119246952152634 0.5143522395109879 0.25702744929155885 0.25 
0.61 1.0486151939687087 1.0457281031502035 1.0185144595559519 0.853496905875039 0.6313420872828324 0.49394866822665945 0.2566929853909919 0.25 
0.62 0.7455589047864587 0.7437333411426734 0.7267830377080272 0.6352211026100375 0.5445103322811282 0.47250169766230665 0.2563321072370432 0.25 
0.63 0.26278050189450075 0.2644073419211058 0.2796118913811553 0.36534045810555227 0.4554896403339505 0.45021376186494677 0.2559462391159298 0.25 
0.64 -0.05807935004312137 -0.0549686283240903 -0.025788255025741877 0.1458514968144786 0.3686578370522639 0.4272883625470146 0.2555369039383688 0.25 
0.65 -0.0674281305496915 -0.06639422023769341 -0.056099061496237196 0.03477650000366139 0.2880750606258276 0.4039270815579796 0.2551057172283115 0.25 
0.66 0.03732634844370111 0.03614951596489772 0.025878806152315977 0.006704958286922716 0.21692403279037967 0.380326741422051 0.2546543807461827 0.25 
0.67 0.037847532256757466 0.03717323191958187 0.030915809252176327 0.0038726179284787063 0.15715233021592326 0.3566767683856988 0.25418467577180925 0.25 
0.68 -0.027954415484025767 -0.02719295704874467 -0.02054124038108924 -0.0007277756493260406 0.1093790022621671 0.33315680589141444 0.2536984560735611 0.25 
0.6900000000000001 -0.026205491094207552 -0.02570807242901032 -0.0211770017176786 -0.0024240551259478425 0.07305023298071209 0.30993461872392497 0.2531976405914691 0.25 
0.7000000000000001 0.022963257178395428 0.022377560450234455 0.017247699223625807 0.001037906368509806 0.046766256344348 0.287164319512701 0.2526842058632092 0.25 
0.71 0.019933281806400947 0.019541398399765656 0.016000811448766947 0.0018919650744154087 0.0286734259507125 0.26498494010186796 0.25216017822285797 0.25 
0.72 -0.019939370544300207 -0.019449003253503176 -0.015145028552133531 -0.001109150074673119 0.016824012937381314 0.24351936081738154 0.2516276258032189 0.25 
0.73 -0.015948442340373948 -0.01562791045159363 -0.01274498923023879 -0.001514813035284848 0.009440520077984597 0.22287360118179644 0.2510886503732933 0.25 
0.74 0.017946567244374094 0.01751512972682942 0.013722427351531967 0.0011154510044965884 0.005063269909161868 0.20313646645483072 0.25054537904311847 0.25 
0.75 0.01314364436865565 0.01287551072808351 0.010470607643996294 0.0012408850725463888 0.002594303776220471 0.18437953580192287 0.2499999558687164 0.25 
0.76 -0.01655555728986534 -0.016163598619400296 -0.012713886951830945 -0.00110048590936444 0.001269343369066021 0.16665747017266672 0.24945453339029108 0.25 
0.77 -0.011025888438946892 -0.010798553876683282 -0.008763403616760954 -0.0010332062623495902 0.0005928486676508838 0.15000861132652418 0.24891126413707035 0.25 
0.78 0.01554416557770714 0.015180113912037758 0.011973140947673693 0.0010798004491803933 0.0002642246239768301 0.13445583804642758 0.24837229213232154 0.25 
0.79 0.009342621781609361 0.009148476272601768 0.0074127464240030345 0.0008692117935154085 0.00011234224339996845 0.12000764154952485 0.24783974443206475 0.25 
0.8 -0.014786787049417719 -0.01444321454317733 -0.011414542415983872 -0.0010590372731707257 0.00004555581052829265 0.10665937949850053 0.247315722730874 0.25 
0.81 -0.007950861712031668 -0.007784653787660812 -0.006300140448150389 -0.0007350315126036033 0.000017614836664199 0.09439466683867641 0.24680229506788848 0.25 
0.8200000000000001 0.014207536773880172 0.013879393311351698 0.010985157598437555 0.001040181324025822 0.000006493246301217967 0.0831868618818862 0.24630148766576118 0.25 
0.8300000000000001 0.006763293902350528 0.006621262907627908 0.005353617197825079 0.0006218445130363961 0.0000022814832085778503 0.07300060752354183 0.24581527693474226 0.25 
0.84 -0.013758171000094292 -0.013441861204513218 -0.01065079928100114 -0.0010238132995721429 0.0000007639707280518533 0.06379339006647118 0.24534558167344397 0.25 
0.85 -0.005723290969391643 -0.005602670946831855 -0.004526722876775089 -0.000523818670088675 0.0000002437694541638571 0.05551708165129919 0.24489425549705526 0.25 
0.86 0.013406786643897148 0.013099649328044837 0.01038859963841444 0.0010099734939505978 0.00000007410895442958847 0.048119436550959904 0.2444630795228753 0.25 
0.87 0.004792239545499471 0.004690959280674154 0.0037879143421375256 0.0004369476505283905 0.000000021463549277132797 0.04154551635460206 0.24405375534201776 0.25 
0.88 -0.013131646226460052 -0.012831642344454225 -0.01018284343132089 -0.0009985083661183303 0.000000005921372175967627 0.03573902411814469 0.24366789830500923 0.25 
0.89 -0.00394263056948427 -0.0038591241541579 -0.0031148041686242084 -0.0003583761834684887 0.0000000015559489148936434 0.03064353267536599 0.243307031147764 0.25 
0.9 0.012917622053091866 0.012623137814566122 0.010022522341417837 0.000989212931620235 0.0000000003894548882759337 0.026203597279733565 0.2429725779830744 0.25 
0.91 0.00315405910431295 0.0030871422879969086 0.002490842893585159 0.0002859945503748679 0.00000000009283692014673616 0.022365747400232488 0.24266585868131343 0.25 
0.92 -0.012754061779816882 -0.012463778638247935 -0.009899845733123917 -0.0009818889652696157 0.00000000002101061147868502 0.019079356669009312 0.24238808366251072 0.25 
0.93 -0.0024107840383858267 -0.0023595717015529425 -0.0019033027750906372 -0.00021818555863233662 0.000000000004529229698025818 0.01629739355116677 0.24214034912033816 0.25 
0.9400000000000001 0.0126334666091173 0.012346271578749502 0.009809308235796718 0.000976367610299665 0.0000000000009910423135703896 0.013977058187973507 0.24192363269683997 0.25 
0.9500000000000001 0.0017001645650246023 0.0016640151179733473 0.0013419905744263929 0.00015366029443803842 0.00000000000019972756708056748 0.012080312999163722 0.24173878962496256 0.25 
0.96 -0.012550656998458923 -0.012265577892959723 -0.009747096245147299 -0.0009725169536318243 -0.000000000000022201587652596248 0.010574315996910643 0.2415865493540937 0.25 
0.97 -0.0010116064969313786 -0.0009900847857118064 -0.0007983829872618207 -0.00009134668943405359 -0.000000000000003751576049888121 0.009431766374520173 0.24146751267191802 0.25 
0.98 0.01250224560191495 0.012218401759959446 0.009710710585555555 0.00097024354757712 0.00000000000005862902000329173 0.008631171827233419 0.24138214933393629 0.25 
0.99 0.00033580972107278656 0.0003286633880251152 0.00026501109128838777 0.000030309741516914332 0.0000000000000035136329650094112 0.008157046306931657 0.24133079620999504 0.25 
