x t=0.0000001 t=0.000001 t=0.00001 t=0.0001 t=0.001 t=0.01 t=0.1 t=1.0 
0.15 -0.00012956617960427767 -0.000000017962871116732895 0.00000000000000018548551147932438 0.00000000000000012313735982010862 0.0000002437694998378516 0.05551708165129909 0.24489425549705526 0.25 
0.16 -0.0001349821919011208 -0.000000018711937335029624 0.00000000000000023337840543804504 0.00000000000000007742470996777314 0.0000007639707639315435 0.06379339006647108 0.24534558167344395 0.25 
0.17 -0.00014112130126350933 -0.00000001956079886676127 -0.00000000000000035534199325763356 -0.000000000000000021785107736996115 0.0000022814831577548587 0.07300060752354191 0.24581527693474226 0.25 
0.18 -0.0001480935431122631 -0.000000020524573214248222 0.0000000000000003907620610408054 0.000000000000000051657048495297354 0.0000064932462709949896 0.0831868618818862 0.24630148766576118 0.25 
0.19 -0.00015603397654734348 -0.000000021621806368435226 -0.0000000000000001277336237392725 -0.000000000000000026668619211260634 0.00001761483671896541 0.09439466683867642 0.24680229506788848 0.25 
0.2 -0.0001651098500362244 -0.000000022875432632081585 -0.0000000000000003143565018551459 0.00000000000000003625223960100764 0.00004555581055196865 0.10665937949850053 0.24731572273087396 0.25 
0.21 -0.0001755303912857654 -0.000000024314106631498322 0.00000000000000012288535704210644 -0.000000000000000008577227166299085 0.00011234224334165972 0.1200076415495249 0.24783974443206475 0.25 
0.22 -0.00018756040737989512 -0.000000025974041470580292 -0.00000000000000003842169728418688 0.00000000000000007042072421326722 0.00026422462395998434 0.1344558380464275 0.24837229213232154 0.25 
0.23 -0.0002015395361990926 -0.00000002790159537099651 0.00000000000000013707975981131117 0.00000000000000016690888564798483 0.0005928486677120342 0.15000861132652424 0.24891126413707035 0.25 
0.24 -0.0002179100814960347 -0.00000003015700406147775 0.00000000000000004400954195763393 0.000000000000000016750197918005646 0.0012693433690751505 0.1666574701726666 0.24945453339029108 0.25 
0.25 -0.00023725824101934376 -0.00000003281987805859247 0.00000000000000009247680461038432 0.0000000000000002138402961345221 0.002594303776157791 0.18437953580192287 0.2499999558687164 0.25 
0.26 -0.0002603768825815395 -0.00000003599752753105953 0.000000000000000565525947028459 0.0000000000000005809137454640326 0.005063269909161013 0.20313646645483088 0.25054537904311847 0.25 
0.27 -0.0002883642348489872 -0.000000039837936326626805 -0.0000000000000001351878745235272 0.0000000000000566631225217683 0.00944052007804842 0.22287360118179642 0.2510886503732933 0.25 
0.28 -0.0003227849533351277 -0.000000044550744215278225 0.0000000000000002145028473977163 0.000000000009242706085061214 0.01682401293737486 0.24351936081738174 0.2516276258032189 0.25 
0.29 -0.0003659449114311151 -0.000000050442574410764836 -0.0000000000000003997259889317478 0.0000000009252870760376951 0.028673425950649034 0.26498494010186785 0.25216017822285797 0.25 
0.3 -0.0004213857961285759 -0.00000005797950145066229 -0.000000000000000584121740110533 0.00000005686362805583317 0.04676625634436304 0.28716431951270105 0.2526842058632092 0.25 
0.31 -0.000494836007588224 -0.00000006790424488138885 -0.0000000000000001748528254671768 0.0000021513897317431443 0.07305023298077458 0.30993461872392514 0.2531976405914691 0.25 
0.32 -0.0005961978571424197 -0.00000008147226854139576 0.00000000000000007963087583346304 0.00005031096105985551 0.10937900226214443 0.33315680589141483 0.2536984560735611 0.25 
0.33 -0.0007441800235597518 -0.00000010097118601048256 0.00000000000000007310529327106851 0.0007313582933405835 0.1571523302158641 0.35667676838569895 0.25418467577180925 0.25 
0.34 -0.0009788502738544665 -0.00000013099146952148276 0.0000000000000022146184062319475 0.006664164390408947 0.21692403279041209 0.38032674142205136 0.2546543807461827 0.25 
0.35000000000000003 -0.0014041720436895814 -0.0000001818928766952909 0.000000011342373961307403 0.038549935871770906 0.28807506062588384 0.4039270815579795 0.2551057172283115 0.25 
0.36 -0.0023988406747678125 -0.0000002781646791818997 0.00039811507879624415 0.14442218317324249 0.3686578370522252 0.42728836254701474 0.2555369039383688 0.25 
0.37 -0.007202693254242431 0.0002031262743752108 0.13177623864148683 0.3618368049158817 0.45548964033389927 0.45021376186494677 0.2559462391159298 0.25 
0.38 1.0074400798275744 0.9997969066427405 0.8682237613585131 0.6381631950841185 0.5445103322811746 0.47250169766230665 0.2563321072370432 0.25 
0.39 1.0026371677568173 1.0000003112117866 0.9996018849212039 0.855577816826757 0.6313420872828776 0.4939486682266595 0.2566929853909919 0.25 
0.4 1.0016443988922197 1.0000002152025447 0.9999999886576264 0.9614500641282293 0.7119246952152108 0.5143522395109879 0.25702744929155885 0.25 
0.41000000000000003 1.001221974565616 1.0000001647015395 0.9999999999999988 0.9933358356095918 0.7830752031460166 0.5335141211112452 0.2573341788990599 0.25 
0.42 1.000991259451286 1.0000001352277508 1.0000000000000004 0.9992686417066592 0.8428453882799151 0.5512432674217499 0.25761196363093775 0.25 
0.43 1.0008483748432695 1.0000001164330397 1.0000000000000004 0.9999496890389403 0.8906145044870328 0.5673589386755322 0.25785970714033957 0.25 
0.44 1.0007533670347273 1.0000001037425819 0.9999999999999991 0.9999978486102687 0.9269321521815698 0.5816936562494249 0.25807643164380245 0.25 
0.45 1.000687677343014 1.0000000948893186 0.9999999999999983 0.999999943136372 0.9531881878449019 0.5940959879896347 0.2582612817809543 0.25 
0.46 1.000641598736757 1.000000088644513 0.9999999999999986 0.999999999074713 0.9712142318059754 0.6044331023516967 0.25841352799098355 0.25 
0.47000000000000003 1.0006096566347997 1.000000084300146 1.000000000000001 0.9999999999907573 0.9829117624386592 0.6125930347616708 0.25853256939254154 0.25 
0.48 1.0005886406957565 1.0000000814353478 0.999999999999999 0.9999999999999429 0.9899666312542387 0.6184866156644458 0.25861793615570006 0.25 
0.49 1.0005766815592185 1.0000000798029385 1.0 1.0 0.9936673867217637 0.6220490170655709 0.2586692913565954 0.25 
0.5 1.0005727973447742 1.0000000792724104 1.0000000000000004 0.9999999999999997 0.9948113924476846 0.6232408828008995 0.25868643230743277 0.25 
0.51 1.0005766815592185 1.000000079802937 0.9999999999999993 1.0 0.9936673867217637 0.6220490170655709 0.2586692913565954 0.25 
0.52 1.00058864069576 1.000000081435349 1.0000000000000009 0.9999999999999434 0.9899666312542389 0.618486615664446 0.25861793615570006 0.25 
0.53 1.0006096566347922 1.0000000843001462 1.000000000000001 0.999999999990758 0.9829117624386592 0.6125930347616707 0.25853256939254154 0.25 
0.54 1.000641598736753 1.0000000886445133 0.9999999999999994 0.999999999074713 0.9712142318059754 0.6044331023516967 0.25841352799098355 0.25 
0.55 1.0006876773430096 1.0000000948893166 0.9999999999999977 0.9999999431363713 0.9531881878449016 0.5940959879896346 0.2582612817809543 0.25 
0.56 1.000753367034718 1.0000001037425768 0.9999999999999976 0.9999978486102679 0.9269321521815695 0.5816936562494248 0.25807643164380245 0.25 
0.5700000000000001 1.0008483748432657 1.0000001164330365 0.9999999999999999 0.9999496890389403 0.8906145044870326 0.5673589386755323 0.25785970714033957 0.25 
0.58 1.0009912594512809 1.0000001352277472 1.0000000000000002 0.9992686417066589 0.8428453882799157 0.55124326742175 0.25761196363093775 0.25 
0.59 1.0012219745656132 1.0000001647015386 0.9999999999999977 0.9933358356095909 0.7830752031460166 0.5335141211112453 0.2573341788990599 0.25 
0.6 1.001644398892215 1.0000002152025447 0.9999999886576257 0.9614500641282295 0.7119246952152108 0.5143522395109879 0.25702744929155885 0.25 
0.61 1.002637167756813 1.0000003112117883 0.9996018849212052 0.8555778168267577 0.6313420872828777 0.49394866822665945 0.2566929853909919 0.25 
0.62 1.0074400798275687 0.9997969066427388 0.8682237613585136 0.6381631950841188 0.5445103322811745 0.47250169766230665 0.2563321072370432 0.25 
0.63 -0.007202693254243548 0.00020312627437426003 0.13177623864148563 0.36183680491588127 0.4554896403338994 0.45021376186494677 0.2559462391159298 0.25 
0.64 -0.00239884067477181 -0.00000027816468172670137 0.00039811507879434284 0.14442218317324154 0.36865783705222477 0.4272883625470146 0.2555369039383688 0.25 
0.65 -0.0014041720436878545 -0.00000018189287540572513 0.000000011342374432649469 0.03854993587177064 0.2880750606258836 0.4039270815579796 0.2551057172283115 0.25 
0.66 -0.0009788502738542794 -0.00000013099146896918705 0.0000000000000023502997298780228 0.006664164390408296 0.21692403279041114 0.380326741422051 0.2546543807461827 0.25 
0.67 -0.0007441800235593449 -0.00000010097118621394932 -0.00000000000000016018649444064773 0.0007313582933404895 0.1571523302158636 0.3566767683856988 0.25418467577180925 0.25 
0.68 -0.0005961978571416887 -0.00000008147226885294196 -0.0000000000000006799742624840578 0.00005031096105930123 0.10937900226214367 0.33315680589141444 0.2536984560735611 0.25 
0.6900000000000001 -0.0004948360075854724 -0.00000006790424483662442 -0.0000000000000003145830915240829 0.0000021513897317403783 0.07305023298077426 0.30993461872392497 0.2531976405914691 0.25 
0.7000000000000001 -0.0004213857961270537 -0.000000057979501064403307 -0.00000000000000002894247715880311 0.00000005686362858390586 0.04676625634436314 0.287164319512701 0.2526842058632092 0.25 
0.71 -0.0003659449114334482 -0.000000050442574632556086 -0.0000000000000003831735523842695 0.0000000009252870688632193 0.028673425950648975 0.26498494010186796 0.25216017822285797 0.25 
0.72 -0.00032278495334232035 -0.00000004455074627412359 -0.0000000000000003455872317497836 0.000000000009242162394699135 0.01682401293737449 0.24351936081738154 0.2516276258032189 0.25 
0.73 -0.0002883642348484927 -0.00000003983793474601952 0.000000000000001192902466016692 0.00000000000005687675052017046 0.009440520078048346 0.22287360118179644 0.2510886503732933 0.25 
0.74 -0.00026037688257837745 -0.00000003599752864351049 -0.000000000000001087144352679474 -0.00000000000000016214827072438595 0.005063269909160515 0.20313646645483072 0.25054537904311847 0.25 
0.75 -0.0002372582410216068 -0.00000003281987943291868 -0.000000000000000468395544829216 -0.0000000000000003916615822673761 0.00259430377615757 0.18437953580192287 0.2499999558687164 0.25 
0.76 -0.00021791008149556486 -0.00000003015700390774149 0.0000000000000002162556430621356 -0.00000000000000017881280601119453 0.0012693433690752697 0.16665747017266672 0.24945453339029108 0.25 
0.77 -0.00020153953620191296 -0.00000002790159748574453 -0.0000000000000012446582914360744 -0.00000000000000031366544298528643 0.0005928486677119475 0.15000861132652418 0.24891126413707035 0.25 
0.78 -0.0001875604073815368 -0.000000025974042199967186 -0.0000000000000002853008502019098 -0.00000000000000004063849510204506 0.00026422462396009103 0.13445583804642758 0.24837229213232154 0.25 
0.79 -0.00017553039128720128 -0.000000024314106657494882 -0.000000000000000384196197972746 -0.00000000000000027156807749592153 0.00011234224334163431 0.12000764154952485 0.24783974443206475 0.25 
0.8 -0.00016510985003371687 -0.000000022875429947303224 0.0000000000000007210344436596979 0.00000000000000003938848431184193 0.000045555810552019363 0.10665937949850053 0.247315722730874 0.25 
0.81 -0.00015603397654080325 -0.000000021621802771983254 -0.00000000000000010451812785023609 0.00000000000000010212900472038351 0.000017614836719015608 0.09439466683867641 0.24680229506788848 0.25 
0.8200000000000001 -0.00014809354311122057 -0.000000020524571189934065 0.0000000000000002718697848621528 0.00000000000000007300406257039044 0.000006493246271080431 0.0831868618818862 0.24630148766576118 0.25 
0.8300000000000001 -0.0001411213012521539 -0.0000000195607948493817 0.0000000000000010211193699892137 0.000000000000000441561710747832 0.0000022814831579603976 0.07300060752354183 0.24581527693474226 0.25 
0.84 -0.00013498219190194604 -0.00000001871193816878731 0.00000000000000005646691774535885 0.00000000000000005370364829619862 0.0000007639707639710155 0.06379339006647118 0.24534558167344397 0.25 
0.85 -0.00012956617960397117 -0.00000001796287040201034 0.000000000000000722469222766069 0.0000000000000000019440081164532782 0.0000002437695000039554 0.05551708165129919 0.24489425549705526 0.25 
0.86 -0.00012478292894201198 -0.00000001730117784489928 -0.0000000000000008525172659954788 -0.00000000000000024402774490322053 0.00000007410891339181278 0.048119436550959904 0.2444630795228753 0.25 
0.87 -0.00012055779640360794 -0.000000016716577598020442 -0.0000000000000003558217236231224 -0.00000000000000012266386648413488 0.000000021463508695406385 0.04154551635460206 0.24405375534201776 0.25 
0.88 -0.0001168287769251619 -0.000000016200538016509435 0.0000000000000003813884394903724 -0.00000000000000004921307328278782 0.000000005921417650260875 0.03573902411814469 0.24366789830500923 0.25 
0.89 -0.0001135441531067579 -0.00000001574593069889438 0.0000000000000010718077403034115 0.00000000000000037217851318003847 0.000000001555983846159098 0.03064353267536599 0.243307031147764 0.25 
0.9 -0.00011066066892284321 -0.000000015346795847529827 -0.0000000000000005220662093688736 -0.0000000000000001676457252398554 0.00000000038940566769622253 0.026203597279733565 0.2429725779830744 0.25 
0.91 -0.0001081420998600945 -0.00000001499813530224548 -0.0000000000000006782613550453763 -0.00000000000000011813993653606776 0.00000000009280795158992694 0.022365747400232488 0.24266585868131343 0.25 
0.92 -0.00010595812646436387 -0.00000001469576626157821 -0.0000000000000005947498573057276 -0.0000000000000002487896065603157 0.00000000002106288738368657 0.019079356669009312 0.24238808366251072 0.25 
0.93 -0.00010408344300838815 -0.000000014436194022583255 0.000000000000000795427203930309 0.00000000000000010097875749040377 0.000000000004551994182706022 0.01629739355116677 0.24214034912033816 0.25 
0.9400000000000001 -0.0001024970505892601 -0.000000014216531024365604 -0.0000000000000006766315162505126 -0.0000000000000008324009620163183 0.0000000000009363984601943347 0.013977058187973507 0.24192363269683997 0.25 
0.9500000000000001 -0.00010118169684732509 -0.000000014034383596553982 -0.0000000000000005193732484078386 -0.00000000000000040589490146248435 0.0000000000001833457324777596 0.012080312999163722 0.24173878962496256 0.25 
0.96 -0.00010012343403965542 -0.000000013887832418763627 -0.00000000000000019915632383155982 -0.0000000000000003519940524852693 0.000000000000034128198843246476 0.010574315996910643 0.2415865493540937 0.25 
0.97 -0.00009931127407921685 -0.000000013775360154590292 -0.0000000000000010616071609032537 0.0000000000000001233256810268268 0.000000000000006125093248422214 0.009431766374520173 0.24146751267191802 0.25 
0.98 -0.00009873692470510831 -0.00000001369581470199777 0.0000000000000004589806378620315 0.0000000000000008676924097153073 0.00000000000000129012561087932 0.008631171827233419 0.24138214933393629 0.25 
0.99 -0.00009839459514163458 -0.00000001364840400810199 0.0000000000000016032152633531086 0.00000000000000042597224555767963 0.00000000000000021358543730962875 0.008157046306931657 0.24133079620999504 0.25 
