x t=0.0000001 t=0.000001 t=0.00001 t=0.0001 t=0.001 t=0.01 t=0.1 t=1.0 
0.41000000000000003 0.999132143460778 0.9999464639354395 1.000000000000034 0.9933358356095918 0.7830752031460166 0.5335141211112452 0.2573341788990599 0.25 
0.42 1.0009159539692283 1.0000740738687035 0.9999999999999797 0.9992686417066592 0.8428453882799151 0.5512432674217499 0.25761196363093775 0.25 
0.43 0.9990598854740569 0.9999155714582358 1.000000000000011 0.9999496890389403 0.8906145044870328 0.5673589386755322 0.25785970714033957 0.25 
0.44 1.000953796036102 1.000090303414479 0.9999999999999956 0.9999978486102687 0.9269321521815698 0.5816936562494249 0.25807643164380245 0.25 
0.45 0.9990378578961345 0.9999061087504061 0.9999999999999977 0.999999943136372 0.9531881878449019 0.5940959879896347 0.2582612817809543 0.25 
0.46 1.0009674531786652 1.0000961759791478 1.0000000000000024 0.999999999074713 0.9712142318059754 0.6044331023516967 0.25841352799098355 0.25 
0.47000000000000003 0.9990291280890506 0.9999023526886083 0.9999999999999954 0.9999999999907573 0.9829117624386592 0.6125930347616708 0.25853256939254154 0.25 
0.48 1.000973003787534 1.0000985650750265 1.0000000000000064 0.9999999999999429 0.9899666312542387 0.6184866156644458 0.25861793615570006 0.25 
0.49 0.9990258246800094 0.9999009305000813 0.9999999999999917 1.0 0.9936673867217637 0.6220490170655709 0.2586692913565954 0.25 
0.5 1.0009745493286977 1.0000992305490113 1.000000000000009 0.9999999999999997 0.9948113924476846 0.6232408828008995 0.25868643230743277 0.25 
0.51 0.9990258246800081 0.99990093050008 0.999999999999991 1.0 0.9936673867217637 0.6220490170655709 0.2586692913565954 0.25 
0.52 1.0009730037875377 1.0000985650750276 1.0000000000000078 0.9999999999999434 0.9899666312542389 0.618486615664446 0.25861793615570006 0.25 
0.53 0.9990291280890475 0.9999023526886085 0.9999999999999954 0.999999999990758 0.9829117624386592 0.6125930347616707 0.25853256939254154 0.25 
0.54 1.0009674531786623 1.0000961759791478 1.0000000000000033 0.999999999074713 0.9712142318059754 0.6044331023516967 0.25841352799098355 0.25 
0.55 0.9990378578961328 0.9999061087504036 0.999999999999997 0.9999999431363713 0.9531881878449016 0.5940959879896346 0.2582612817809543 0.25 
0.56 1.0009537960360944 1.0000903034144741 0.999999999999994 0.9999978486102679 0.9269321521815695 0.5816936562494248 0.25807643164380245 0.25 
0.5700000000000001 0.9990598854740551 0.999915571458233 1.0000000000000107 0.9999496890389403 0.8906145044870326 0.5673589386755323 0.25785970714033957 0.25 
0.58 1.0009159539692245 1.0000740738686997 0.9999999999999795 0.9992686417066589 0.8428453882799157 0.55124326742175 0.25761196363093775 0.25 
0.59 0.9991321434607785 0.9999464639354382 1.0000000000000329 0.9933358356095909 0.7830752031460166 0.5335141211112453 0.2573341788990599 0.25 
0.6 1.0007507400905813 1.00000394839465 0.999999988657571 0.9614500641282295 0.7119246952152108 0.5143522395109879 0.25702744929155885 0.25 
0.61 0.9996720795306806 1.000170080288266 0.9996018849212832 0.8555778168267577 0.6313420872828777 0.49394866822665945 0.2566929853909919 0.25 
0.62 0.9953611646352155 0.9981452444561352 0.8682237613584185 0.6381631950841188 0.5445103322811745 0.47250169766230665 0.2563321072370432 0.25 
0.63 0.004638648516396822 0.001854674975026529 0.13177623864158075 0.36183680491588127 0.4554896403338994 0.45021376186494677 0.2559462391159298 0.25 
0.64 0.00032848472161131365 -0.0001698369838239497 0.00039811507871689253 0.14442218317324154 0.36865783705222477 0.4272883625470146 0.2555369039383688 0.25 
0.65 -0.0007516930490024426 -0.000004359306398987647 0.00000001134242851023903 0.03854993587177064 0.2880750606258836 0.4039270815579796 0.2551057172283115 0.25 
0.66 0.0008692176600934816 0.000054122969918776325 -0.000000000000031611353015077965 0.006664164390408296 0.21692403279041114 0.380326741422051 0.2546543807461827 0.25 
0.67 -0.0009177518524547826 -0.0000748490948160269 0.00000000000001904407013539125 0.0007313582933404895 0.1571523302158636 0.3566767683856988 0.25418467577180925 0.25 
0.68 0.0009423884308767088 0.0000854090096010518 -0.000000000000009560927495801833 0.00005031096105930123 0.10937900226214367 0.33315680589141444 0.2536984560735611 0.25 
0.6900000000000001 -0.0009565980786684733 -0.00009151158517414423 0.0000000000000013465988811829147 0.0000021513897317403783 0.07305023298077426 0.30993461872392497 0.2531976405914691 0.25 
0.7000000000000001 0.000965540375361424 0.00009535646762665596 0.0000000000000034492479620371388 0.00000005686362858390586 0.04676625634436314 0.287164319512701 0.2526842058632092 0.25 
0.71 -0.00097153615620882 -0.0000979363715258702 -0.000000000000007605285991097107 0.0000000009252870688632193 0.028673425950648975 0.26498494010186796 0.25216017822285797 0.25 
0.72 0.0009757547344860131 0.00009975249011851548 0.000000000000009668601021328815 0.000000000009242162394699135 0.01682401293737449 0.24351936081738154 0.2516276258032189 0.25 
0.73 -0.0009788373117861837 -0.0001010800334486926 -0.000000000000010949617250262493 0.00000000000005687675052017046 0.009440520078048346 0.22287360118179644 0.2510886503732933 0.25 
0.74 0.000981159411953307 0.00010208033502016225 0.00000000000001271012536445264 -0.00000000000000016214827072438595 0.005063269909160515 0.20313646645483072 0.25054537904311847 0.25 
0.75 -0.0009829528617301534 -0.00010285306265077457 -0.000000000000015574990344774342 -0.0000000000000003916615822673761 0.00259430377615757 0.18437953580192287 0.2499999558687164 0.25 
0.76 0.0009843670928090507 0.00010346249445791405 0.000000000000016375016810494327 -0.00000000000000017881280601119453 0.0012693433690752697 0.16665747017266672 0.24945453339029108 0.25 
0.77 -0.000985501962212711 -0.00010395160147919106 -0.000000000000018260514531945302 -0.00000000000000031366544298528643 0.0005928486677119475 0.15000861132652418 0.24891126413707035 0.25 
0.78 0.0009864262692428692 0.00010434999931522166 0.000000000000017437124697712413 -0.00000000000000004063849510204506 0.00026422462396009103 0.13445583804642758 0.24837229213232154 0.25 
0.79 -0.000987188674327229 -0.00010467863991112608 -0.000000000000018695214162364988 -0.00000000000000027156807749592153 0.00011234224334163431 0.12000764154952485 0.24783974443206475 0.25 
0.8 0.0009878243850766125 0.00010495268594588117 0.00000000000001952685194088032 0.00000000000000003938848431184193 0.000045555810552019363 0.10665937949850053 0.247315722730874 0.25 
0.81 -0.0009883593863610784 -0.00010518333012077906 -0.000000000000019329586942241753 0.00000000000000010212900472038351 0.000017614836719015608 0.09439466683867641 0.24680229506788848 0.25 
0.8200000000000001 0.0009888131940312276 0.00010537897990136786 0.000000000000019854597458665217 0.00000000000000007300406257039044 0.000006493246271080431 0.0831868618818862 0.24630148766576118 0.25 
0.8300000000000001 -0.0009892006930417873 -0.00010554604851877752 -0.000000000000018868484464868248 0.000000000000000441561710747832 0.0000022814831579603976 0.07300060752354183 0.24581527693474226 0.25 
0.84 0.0009895333923448494 0.00010568949517020345 0.000000000000020210632505436576 0.00000000000000005370364829619862 0.0000007639707639710155 0.06379339006647118 0.24534558167344397 0.25 
0.85 -0.000989820298548608 -0.00010581320112364095 -0.000000000000019660645537361736 0.0000000000000000019440081164532782 0.0000002437695000039554 0.05551708165129919 0.24489425549705526 0.25 
0.86 0.0009900685353698313 0.00010592023648430243 0.000000000000019729286232933975 -0.00000000000000024402774490322053 0.00000007410891339181278 0.048119436550959904 0.2444630795228753 0.25 
0.87 -0.000990283789799835 -0.00010601305233028453 -0.00000000000002111036202514577 -0.00000000000000012266386648413488 0.000000021463508695406385 0.04154551635460206 0.24405375534201776 0.25 
0.88 0.0009904706381861895 0.00010609362116580467 0.000000000000021286205849520606 -0.00000000000000004921307328278782 0.000000005921417650260875 0.03573902411814469 0.24366789830500923 0.25 
0.89 -0.0009906327876668542 -0.00010616354092723469 -0.000000000000019963673868402885 0.00000000000000037217851318003847 0.000000001555983846159098 0.03064353267536599 0.243307031147764 0.25 
0.9 0.0009907732569718662 0.00010622411287535472 0.000000000000020626797552624648 -0.0000000000000001676457252398554 0.00000000038940566769622253 0.026203597279733565 0.2429725779830744 0.25 
0.91 -0.0009908945132183675 -0.00010627640053045591 -0.000000000000021925139256422366 -0.00000000000000011813993653606776 0.00000000009280795158992694 0.022365747400232488 0.24266585868131343 0.25 
0.92 0.0009909985762703978 0.0001063212746342771 0.000000000000020736347710223678 -0.0000000000000002487896065603157 0.00000000002106288738368657 0.019079356669009312 0.24238808366251072 0.25 
0.93 -0.000991087098957092 -0.00010635944773290185 -0.000000000000020607387756161936 0.00000000000000010097875749040377 0.000000000004551994182706022 0.01629739355116677 0.24214034912033816 0.25 
0.9400000000000001 0.0009911614289347872 0.00010639150081934096 0.000000000000020786455416456017 -0.0000000000000008324009620163183 0.0000000000009363984601943347 0.013977058187973507 0.24192363269683997 0.25 
0.9500000000000001 -0.0009912226565681353 -0.00010641790397507671 -0.000000000000022032144040045326 -0.00000000000000040589490146248435 0.0000000000001833457324777596 0.012080312999163722 0.24173878962496256 0.25 
0.96 0.000991271651871055 0.00010643903228752834 0.00000000000002135339575271412 -0.0000000000000003519940524852693 0.000000000000034128198843246476 0.010574315996910643 0.2415865493540937 0.25 
0.97 -0.0009913090927834076 -0.00010645517804570461 -0.000000000000022644573092253593 0.0000000000000001233256810268268 0.000000000000006125093248422214 0.009431766374520173 0.24146751267191802 0.25 
0.98 0.0009913354864666969 0.00010646655990193743 0.000000000000022063393885370386 0.0000000000000008676924097153073 0.00000000000000129012561087932 0.008631171827233419 0.24138214933393629 0.25 
0.99 -0.0009913511847697894 -0.00010647332955770482 -0.000000000000020013957175634474 0.00000000000000042597224555767963 0.00000000000000021358543730962875 0.008157046306931657 0.24133079620999504 0.25 
