0.0
-0.00125 0
0.00125 200
0.00375 200
0.00625 200
0.00875 200
0.01125 200
0.01375 200
0.01625 200
0.01875 200
0.02125 200
0.02375 200
0.02625 200
0.02875 200
0.03125 200
0.03375 200
0.03625 200
0.03875 200
0.04125 200
0.043750000000000004 200
0.04625 200
0.04875 200
0.051250000000000004 200
0.05375 200
0.05625 200
0.058750000000000004 200
0.06125 200
0.06375 200
0.06625 200
0.06875 200
0.07125000000000001 200
0.07375 200
0.07625 200
0.07875 200
0.08125 200
0.08375 200
0.08625000000000001 200
0.08875 200
0.09125 200
0.09375 200
0.09625 200
0.09875 200
0.10125 200
0.10375000000000001 200
0.10625 200
0.10875 200
0.11125 200
0.11375 200
0.11625 200
0.11875000000000001 200
0.12125 200
0.12375 200
0.12625 200
0.12875 200
0.13125 200
0.13375 200
0.13625 200
0.13875 200
0.14125000000000001 200
0.14375000000000002 200
0.14625 200
0.14875 200
0.15125 200
0.15375 200
0.15625 200
0.15875 200
0.16125 200
0.16375 200
0.16625 200
0.16875 200
0.17125 200
0.17375000000000002 200
0.17625 200
0.17875 200
0.18125 200
0.18375 200
0.18625 200
0.18875 200
0.19125 200
0.19375 200
0.19625 200
0.19875 200
0.20125 200
0.20375000000000001 200
0.20625000000000002 200
0.20875 200
0.21125 200
0.21375 200
0.21625 200
0.21875 200
0.22125 200
0.22375 200
0.22625 200
0.22875 200
0.23125 200
0.23375 200
0.23625000000000002 200
0.23875000000000002 200
0.24125 200
0.24375 200
0.24625 200
0.24875 200
0.25125000000000003 200
0.25375000000000003 200
0.25625 200
0.25875 200
0.26125 200
0.26375 200
0.26625 200
0.26875 200
0.27125 200
0.27375 200
0.27625 200
0.27875 200
0.28125 200
0.28375 200
0.28625 200
0.28875 200
0.29125 200
0.29375 200
0.29625 200
0.29875 200
0.30125 200
0.30375 200
0.30625 200
0.30875 200
0.31125 200
0.31375000000000003 200
0.31625000000000003 200
0.31875000000000003 200
0.32125 200
0.32375 200
0.32625 200
0.32875 200
0.33125 200
0.33375 200
0.33625 200
0.33875 200
0.34125 200
0.34375 200
0.34625 200
0.34875 200
0.35125 200
0.35375 200
0.35625 200
0.35875 200
0.36125 200
0.36375 200
0.36625 200
0.36875 200
0.37125 200
0.37375 200
0.37625000000000003 200
0.37875000000000003 200
0.38125000000000003 200
0.38375000000000004 200
0.38625 200
0.38875 200
0.39125 200
0.39375 200
0.39625 200
0.39875 200
0.40125 200
0.40375 200
0.40625 200
0.40875 200
0.41125 200
0.41375 200
0.41625 200
0.41875 200
0.42125 200
0.42375 200
0.42625 200
0.42875 200
0.43125 200
0.43375 200
0.43625 200
0.43875000000000003 200
0.44125000000000003 200
0.44375000000000003 200
0.44625000000000004 200
0.44875 200
0.45125 200
0.45375 200
0.45625 200
0.45875 200
0.46125 200
0.46375 200
0.46625 200
0.46875 200
0.47125 200
0.47375 200
0.47625 200
0.47875 200
0.48125 200
0.48375 200
0.48625 200
0.48875 200
0.49125 200
0.49375 200
0.49625 200
0.49875 200
0.50125 200
0.50375 200
0.50625 200
0.50875 200
0.51125 200
0.51375 200
0.51625 200
0.51875 200
0.52125 200
0.52375 200
0.52625 200
0.52875 200
0.53125 200
0.5337500000000001 200
0.53625 200
0.5387500000000001 200
0.54125 200
0.5437500000000001 200
0.54625 200
0.54875 200
0.55125 200
0.55375 200
0.55625 200
0.55875 200
0.56125 200
0.56375 200
0.56625 200
0.56875 200
0.57125 200
0.57375 200
0.57625 200
0.57875 200
0.58125 200
0.58375 200
0.58625 200
0.58875 200
0.59125 200
0.59375 200
0.5962500000000001 200
0.59875 200
0.6012500000000001 200
0.60375 200
0.6062500000000001 200
0.60875 200
0.61125 200
0.61375 200
0.61625 200
0.61875 200
0.62125 200
0.62375 200
0.62625 200
0.62875 200
0.63125 200
0.63375 200
0.63625 200
0.63875 200
0.64125 200
0.64375 200
0.64625 200
0.64875 200
0.65125 200
0.65375 200
0.65625 200
0.6587500000000001 200
0.66125 200
0.6637500000000001 200
0.66625 200
0.6687500000000001 200
0.67125 200
0.67375 200
0.67625 200
0.67875 200
0.68125 200
0.68375 200
0.68625 200
0.68875 200
0.69125 200
0.69375 200
0.69625 200
0.69875 200
0.70125 200
0.70375 200
0.70625 200
0.70875 200
0.71125 200
0.71375 200
0.71625 200
0.71875 200
0.7212500000000001 200
0.72375 200
0.7262500000000001 200
0.72875 200
0.7312500000000001 200
0.73375 200
0.73625 200
0.73875 200
0.74125 200
0.74375 200
0.74625 200
0.74875 200
0.75125 200
0.75375 200
0.75625 200
0.75875 200
0.76125 200
0.76375 200
0.76625 200
0.76875 200
0.77125 200
0.77375 200
0.77625 200
0.77875 200
0.78125 200
0.7837500000000001 200
0.78625 200
0.7887500000000001 200
0.79125 200
0.7937500000000001 200
0.79625 200
0.7987500000000001 200
0.80125 200
0.80375 200
0.80625 200
0.80875 200
0.81125 200
0.81375 200
0.81625 200
0.81875 200
0.82125 200
0.82375 200
0.82625 200
0.82875 200
0.83125 200
0.83375 200
0.83625 200
0.83875 200
0.84125 200
0.84375 200
0.8462500000000001 200
0.84875 200
0.8512500000000001 200
0.85375 200
0.8562500000000001 200
0.85875 200
0.8612500000000001 200
0.86375 200
0.86625 200
0.86875 200
0.87125 200
0.87375 200
0.87625 200
0.87875 200
0.88125 200
0.88375 200
0.88625 200
0.88875 200
0.89125 200
0.89375 200
0.89625 200
0.89875 200
0.90125 200
0.90375 200
0.90625 200
0.9087500000000001 200
0.91125 200
0.9137500000000001 200
