x t=0.0001 t=0.001 t=0.01 t=0.1 t=1.0 
0.001 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016554509767051573 0.00000000000000025297204380669644 0.008235635284289196 0.2431223487147874 0.25200000000215605 
0.003 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008748919687844337 0.00000000000000028388451053984845 0.008248359155540877 0.2431237505721315 0.25200000000215605 
0.005 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000531118310673104 0.00000000000000034928686464884845 0.008273816937883881 0.243126554065467 0.2520000000021561 
0.007 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003225283002835577 0.0000000000000004567239206664094 0.00831202870768844 0.2431307587521235 0.2520000000021561 
0.009000000000000001 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019514076894248408 0.0000000000000006185276102298539 0.008363024571231012 0.24313636396818286 0.25200000000215617 
0.011 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011761838630602853 0.0000000000000008531497728889712 0.008426844654742171 0.24314336882858387 0.2520000000021562 
0.013000000000000001 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070621567370644466 0.0000000000000011871427282375275 0.008503539091108025 0.24315177222726195 0.2520000000021563 
0.015 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004223995004825192 0.000000000000001657986364703844 0.008593168003200386 0.24316157283732387 0.25200000000215633 
0.017 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025166466369320605 0.0000000000000023180429825491898 0.008695801483804723 0.24317276911125718 0.2520000000021564 
0.019000000000000003 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014935599493204928 0.0000000000000032400295409951693 0.008811519572108966 0.2431853592811745 0.25200000000215644 
0.021 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008829036360076908 0.0000000000000045245408965098646 0.008940412226710253 0.24319934135909252 0.25200000000215644 
0.023 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000051985557893652674 0.000000000000006310349657263184 0.009082579295090874 0.24321471313724607 0.2520000000021565 
0.025 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000003048732189035421 0.000000000000008788464953874542 0.009238130479508949 0.2432314721884364 0.25200000000215655 
0.027000000000000003 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000001780784168466001 0.00000000000001222127552648539 0.009407185299243757 0.24324961586641441 0.2520000000021566 
0.029 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000001035969310027477 0.00000000000001696856076557509 0.009589873049130176 0.24326914130629845 0.25200000000215667 
0.031 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000006002250390878109 0.000000000000023522764526334422 0.009786332754311436 0.24329004542502658 0.2520000000021567 
0.033 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000034633854711513295 0.00000000000003255674037709281 0.009996713121134142 0.24331232492184324 0.2520000000021568 
0.035 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000001990191242503769 0.00000000000004498825869621038 0.01022117248410468 0.24333597627882037 0.25200000000215683 
0.037000000000000005 0.000000000000000000000000000000000000000000000000000000000000000000000000000000000011388949493636837 0.0000000000000620670011899318 0.010459878748821294 0.24336099576141257 0.25200000000215694 
0.039 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000006490152159576964 0.00000000000008549166874095125 0.010713009330791565 0.243387379419047 0.25200000000215705 
0.041 0.00000000000000000000000000000000000000000000000000000000000000000000000000000000036829496824131675 0.0000000000001175673398476329 0.010980751090040724 0.24341512308574675 0.2520000000021572 
0.043000000000000003 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000020811030379132344 0.00000000000016141652914054878 0.011263300261412066 0.24344422238078856 0.2520000000021574 
0.045 0.000000000000000000000000000000000000000000000000000000000000000000000000000000011709418372673208 0.00000000000022126175521675707 0.011560862380456942 0.2434746727093945 0.25200000000215755 
0.047 0.000000000000000000000000000000000000000000000000000000000000000000000000000000065600614913038554 0.00000000000030280315403246417 0.011873652204808129 0.24350646926345723 0.2520000000021578 
0.049 0.0000000000000000000000000000000000000000000000000000000000000000000000000000003659300695910157 0.00000000000041372218185893425 0.012201893630927064 0.24353960702229907 0.252000000002158 
0.051000000000000004 0.000000000000000000000000000000000000000000000000000000000000000000000000000002032321866440463 0.0000000000005643522739754202 0.012545819606112394 0.24357408075346448 0.2520000000021583 
0.053000000000000005 0.000000000000000000000000000000000000000000000000000000000000000000000000000011237702572118083 0.0000000000007685701489568606 0.012905672035654452 0.24360988501354622 0.25200000000215855 
0.055 0.00000000000000000000000000000000000000000000000000000000000000000000000000006186421696579899 0.0000000000010449781563254893 0.013281701685017844 0.2436470141490447 0.2520000000021589 
0.057 0.00000000000000000000000000000000000000000000000000000000000000000000000000033905065094355605 0.0000000000014184697888832572 0.013674168076932138 0.2436854622972603 0.25200000000215916 
0.059000000000000004 0.0000000000000000000000000000000000000000000000000000000000000000000000000018498592702024796 0.0000000000019222986670645616 0.01408333938326879 0.24372522338721905 0.25200000000215944 
0.061 0.000000000000000000000000000000000000000000000000000000000000000000000000010047260194068346 0.000000000002600807797065983 0.014509492311580928 0.24376629114063095 0.25200000000215983 
0.063 0.00000000000000000000000000000000000000000000000000000000000000000000000005432216848242928 0.000000000003513023056899603 0.014952911986181408 0.24380865907288124 0.25200000000216016 
0.065 0.0000000000000000000000000000000000000000000000000000000000000000000000002923563327253853 0.000000000004737375658495391 0.01541389182363373 0.24385232049405392 0.2520000000021605 
0.067 0.0000000000000000000000000000000000000000000000000000000000000000000000015661709613513244 0.000000000006377896549301017 0.01589273340252986 0.24389726850998794 0.2520000000021608 
0.069 0.000000000000000000000000000000000000000000000000000000000000000000000008351071544109483 0.000000000008572326130359709 0.01638974632742893 0.24394349602336554 0.2520000000021611 
0.07100000000000001 0.00000000000000000000000000000000000000000000000000000000000000000000004432069465064026 0.000000000011502711302021958 0.01690524808683097 0.24399099573483285 0.25200000000216144 
0.07300000000000001 0.00000000000000000000000000000000000000000000000000000000000000000000023410839692237743 0.000000000015409226277541446 0.017439563905060396 0.24403976014415193 0.25200000000216183 
0.075 0.0000000000000000000000000000000000000000000000000000000000000000000012307166568793556 0.0000000000206081633313813 0.017993026587935057 0.24408978155138505 0.2520000000021622 
0.077 0.0000000000000000000000000000000000000000000000000000000000000000000064389375069407 0.00000000002751530656526332 0.018565976362097895 0.24414105205811026 0.25200000000216266 
0.079 0.000000000000000000000000000000000000000000000000000000000000000000033525061606763783 0.00000000003667624072615399 0.019158760707890063 0.24419356356866811 0.2520000000021631 
0.081 0.00000000000000000000000000000000000000000000000000000000000000000017370335519421735 0.00000000004880557658141348 0.019771734185646487 0.24424730779143997 0.25200000000216355 
0.083 0.0000000000000000000000000000000000000000000000000000000000000000008955995900217732 0.00000000006483761730515151 0.020405258255297362 0.2443022762401567 0.252000000002164 
0.085 0.0000000000000000000000000000000000000000000000000000000000000000045948382657007455 0.00000000008599167519596606 0.021059701089162088 0.24435846023523872 0.2520000000021645 
0.08700000000000001 0.0000000000000000000000000000000000000000000000000000000000000000234563612099429 0.00000000011385610996751813 0.0217354373778253 0.24441585090516602 0.252000000002165 
0.089 0.00000000000000000000000000000000000000000000000000000000000000011914294149810401 0.00000000015049624212872451 0.022432848128988568 0.24447443918787873 0.25200000000216555 
0.091 0.00000000000000000000000000000000000000000000000000000000000000060211056495176796 0.0000000001985926508123449 0.023152320459195432 0.2445342158322078 0.25200000000216605 
0.093 0.0000000000000000000000000000000000000000000000000000000000000030273818415723327 0.0000000002616180600383171 0.023894247378331807 0.2445951713993355 0.2520000000021666 
0.095 0.000000000000000000000000000000000000000000000000000000000000015143411874889083 0.00000000034406313052610634 0.024659027566809003 0.2446572962642856 0.25200000000216716 
0.097 0.00000000000000000000000000000000000000000000000000000000000007535779442148098 0.00000000045172410296004455 0.025447065145341723 0.24472058061744265 0.25200000000216766 
0.099 0.00000000000000000000000000000000000000000000000000000000000037304621857520206 0.000000000592068501155772 0.026258769437239246 0.24478501446610085 0.25200000000216816 
0.101 0.0000000000000000000000000000000000000000000000000000000000018369993450266004 0.0000000007746991429967349 0.02709455472313413 0.24485058763604153 0.25200000000216866 
0.10300000000000001 0.000000000000000000000000000000000000000000000000000000000008998060344309313 0.000000001011941696260416 0.027954839988079235 0.24491728977313945 0.25200000000216927 
0.10500000000000001 0.00000000000000000000000000000000000000000000000000000000004383931388260054 0.0000000013195871639198052 0.028840048660950926 0.2449851103449973 0.2520000000021698 
0.107 0.0000000000000000000000000000000000000000000000000000000002124392247052833 0.0000000017178282395097897 0.02975060834610345 0.24505403864260855 0.2520000000021704 
0.109 0.000000000000000000000000000000000000000000000000000000001023865002378936 0.0000000022324377374748906 0.03068695054722731 0.24512406378204823 0.25200000000217093 
0.111 0.0000000000000000000000000000000000000000000000000000000049075913074508586 0.0000000028962486339675616 0.03164951038337246 0.24519517470619107 0.2520000000021715 
0.113 0.000000000000000000000000000000000000000000000000000000023393337827333805 0.0000000037510090762834435 0.03263872629710556 0.24526736018645715 0.2520000000021721 
0.115 0.00000000000000000000000000000000000000000000000000000011089048041780381 0.0000000048497025392720555 0.03365503975477939 0.24534060882458467 0.25200000000217276 
0.117 0.00000000000000000000000000000000000000000000000000000052270240276072295 0.000000006259443722052086 0.03469889493890155 0.2454149090544294 0.2520000000021734 
0.11900000000000001 0.0000000000000000000000000000000000000000000000000000024499234182578763 0.000000008065085492148076 0.03577073843259921 0.24549024914379064 0.2520000000021741 
0.121 0.00000000000000000000000000000000000000000000000000001141741142986156 0.0000000103737020234089 0.036871018896186374 0.24556661719626363 0.25200000000217476 
0.123 0.00000000000000000000000000000000000000000000000000005290284076497937 0.00000001332014920608655 0.038000186735850316 0.24564400115311752 0.2520000000021755 
0.125 0.00000000000000000000000000000000000000000000000000024370549512823216 0.000000017073946560054268 0.03915869376448423 0.24572238879519917 0.2520000000021762 
0.127 0.0000000000000000000000000000000000000000000000000011161052090597401 0.00000002184777656535122 0.04034699285470408 0.24580176774486248 0.25200000000217687 
0.129 0.000000000000000000000000000000000000000000000000005081321069447374 0.000000027907959053898858 0.04156553758409846 0.24588212546792224 0.2520000000021776 
0.131 0.00000000000000000000000000000000000000000000000002299628770166378 0.000000035587331829392575 0.042814781872771684 0.24596344927563327 0.25200000000217826 
0.133 0.00000000000000000000000000000000000000000000000010344893500837323 0.00000004530105600430948 0.04409517961325194 0.2460457263266935 0.2520000000021789 
0.135 0.000000000000000000000000000000000000000000000000462550121486873 0.000000057565967955594004 0.04540718429284812 0.24612894362927148 0.2520000000021796 
0.137 0.0000000000000000000000000000000000000000000000020555736107310883 0.00000007302422191182998 0.046751248608550997 0.24621308804305733 0.2520000000021803 
0.139 0.00000000000000000000000000000000000000000000000907873582895424 0.00000009247211094849091 0.048127824074586704 0.2462981462813376 0.2520000000021811 
0.14100000000000001 0.000000000000000000000000000000000000000000000039848516793763264 0.00000011689512291385536 0.049537360622742915 0.24638410491309265 0.25200000000218176 
0.14300000000000002 0.0000000000000000000000000000000000000000000001738078430780326 0.00000014751048527066548 0.05098030619560075 0.24647095036511749 0.2520000000021825 
0.14500000000000002 0.0000000000000000000000000000000000000000000007533081346881196 0.00000018581868318333943 0.05245710633281837 0.24655866892416453 0.2520000000021832 
0.147 0.00000000000000000000000000000000000000000000324412311405636 0.00000023366570302836407 0.053968203750625006 0.2466472467391086 0.252000000002184 
0.149 0.000000000000000000000000000000000000000000013880922586206658 0.00000029331806395122 0.055514037914697285 0.24673666982313394 0.25200000000218475 
0.151 0.00000000000000000000000000000000000000000005900791434058054 0.000000367553058718067 0.05709504460660307 0.24682692405594234 0.25200000000218553 
0.153 0.0000000000000000000000000000000000000000002491996058936146 0.00000045976703798597657 0.058711655484011006 0.2469179951859826 0.2520000000021863 
0.155 0.0000000000000000000000000000000000000000010454504300497045 0.0000005741050457966134 0.060364297634877565 0.2470098688327005 0.25200000000218714 
0.157 0.0000000000000000000000000000000000000000043566434830531855 0.0000007156156556026841 0.06205339312583663 0.24710253048880942 0.2520000000021879 
0.159 0.000000000000000000000000000000000000000018032924591514946 0.0000008904354729079393 0.06377935854503004 0.2471959655225806 0.2520000000021887 
0.161 0.00000000000000000000000000000000000000007413419441238618 0.0000011060084704533163 0.065542604539631 0.24729015918015348 0.2520000000021895 
0.163 0.0000000000000000000000000000000000000003026784705310311 0.0000013713461129171468 0.06734353534832556 0.24738509658786495 0.25200000000219025 
0.165 0.000000000000000000000000000000000000001227232711529661 0.000001697335118603093 0.06918254832903084 0.24748076275459777 0.252000000002191 
0.167 0.000000000000000000000000000000000000004941129239270877 0.0000020971007038991965 0.07106003348214165 0.24757714257414742 0.25200000000219186 
0.169 0.00000000000000000000000000000000000001975379045910594 0.0000025864342706141683 0.0729763729696107 0.2476742208276073 0.2520000000021927 
0.171 0.00000000000000000000000000000000000007840977683514122 0.000003184295734507566 0.07493194063018034 0.24777198218577137 0.2520000000021935 
0.17300000000000001 0.00000000000000000000000000000000000030899802620762195 0.000003913402062717798 0.07692710149109704 0.24787041121155468 0.2520000000021943 
0.17500000000000002 0.0000000000000000000000000000000000012088617115041497 0.000004800915094761975 0.07896221127665205 0.24796949236243057 0.2520000000021952 
0.177 0.0000000000000000000000000000000000046946392837349886 0.000005879243371512481 0.08103761591390492 0.24806920999288476 0.25200000000219597 
0.179 0.000000000000000000000000000000000018096780443955714 0.0000071869744926008955 0.0831536510359583 0.2481695483568854 0.25200000000219674 
0.181 0.00000000000000000000000000000000006923763223456262 0.000008769956466543295 0.08531064148316511 0.24827049161036951 0.2520000000021975 
0.183 0.00000000000000000000000000000000026290130019016813 0.00001068254860843456 0.08750890080266063 0.24837202381374437 0.2520000000021983 
0.185 0.0000000000000000000000000000000009906499878764399 0.000012989064773115286 0.08974873074662386 0.2484741289344044 0.2520000000021991 
0.187 0.0000000000000000000000000000000037041755579589436 0.000015765434079348864 0.09203042076968392 0.24857679084926246 0.2520000000021999 
0.189 0.000000000000000000000000000000013742730581777182 0.0000191011067704779 0.09435424752589779 0.24867999334729557 0.25200000000220074 
0.191 0.00000000000000000000000000000005058601394180307 0.000023101235451948907 0.09672047436573682 0.24878372013210462 0.25200000000220163 
0.193 0.00000000000000000000000000000018472646554635488 0.00002788916462296557 0.09912935083352932 0.2488879548244873 0.2520000000022025 
0.195 0.0000000000000000000000000000006691658284632832 0.00003360926414888122 0.10158111216581665 0.2489926809650245 0.2520000000022034 
0.197 0.0000000000000000000000000000024044101452847845 0.000040430145066157035 0.10407597879108907 0.2490978820166789 0.2520000000022043 
0.199 0.000000000000000000000000000008568743446001519 0.00004854829882836044 0.10661415583137768 0.24920354136740624 0.2520000000022052 
0.201 0.0000000000000000000000000000302846514577148 0.00005819220373687144 0.10919583260618605 0.2493096423327783 0.2520000000022061 
0.203 0.00000000000000000000000000010614202079990222 0.00006962694479180255 0.11182118213925409 0.2494161681586172 0.25200000000220707 
0.20500000000000002 0.00000000000000000000000000036887000918645 0.00008315939547575354 0.1144903606686536 0.24952310202364095 0.252000000002208 
0.20700000000000002 0.0000000000000000000000000012709891842189181 0.00009914401196425496 0.11720350716072254 0.24963042704211943 0.252000000002209 
0.20900000000000002 0.000000000000000000000000004341637472624603 0.00011798929185100648 0.11996074282835092 0.24973812626654057 0.25200000000220996 
0.211 0.000000000000000000000000014701732369621354 0.00014016495058230904 0.12276217065413746 0.24984618269028644 0.2520000000022109 
0.213 0.00000000000000000000000004934534051025552 0.0001662098693028643 0.12560787491894143 0.24995457925031844 0.25200000000221184 
0.215 0.00000000000000000000000016415165163907248 0.00019674086760483736 0.1284979207363586 0.25006329882987166 0.2520000000022128 
0.217 0.0000000000000000000000005411578560936724 0.00023246235361613964 0.1314323535936544 0.2501723242611576 0.2520000000022137 
0.219 0.0000000000000000000000017678269703354765 0.0002741769018279047 0.13441119889969105 0.250281638328075 0.25200000000221456 
0.221 0.0000000000000000000000057220206435733224 0.0003227968059055979 0.1374344615403877 0.2503912237689281 0.25200000000221545 
0.223 0.000000000000000000000018348859703299666 0.0003793566493106227 0.14050212544225532 0.2505010632791526 0.2520000000022164 
0.225 0.00000000000000000000005828732963887135 0.00044502693073669524 0.1436141531445494 0.2506111395140479 0.25200000000221734 
0.227 0.00000000000000000000018340002025349109 0.0005211287739972392 0.14677048538058352 0.2507214350915158 0.2520000000022182 
0.229 0.0000000000000000000005715296288688802 0.0006091497429522158 0.14997104066874856 0.2508319325948056 0.2520000000022192 
0.231 0.0000000000000000000017637846450682973 0.0007107607712106856 0.1532157149137796 0.2509426145752636 0.2520000000022202 
0.233 0.000000000000000000005389796377392625 0.0008278342035788366 0.15650438101881328 0.2510534635550891 0.25200000000222117 
0.23500000000000001 0.00000000000000000001630688345304387 0.0009624629314510817 0.1598368885087744 0.2511644620300937 0.2520000000022221 
0.23700000000000002 0.00000000000000000004884188889809428 0.0011169805874970656 0.1632130631656293 0.25127559247246545 0.25200000000222306 
0.23900000000000002 0.00000000000000000014480618778395266 0.0012939827460424112 0.16663270667603874 0.2513868373335368 0.25200000000222406 
0.241 0.0000000000000000004249174038922012 0.001496349054473015 0.1700955962919395 0.2514981790465554 0.25200000000222506 
0.243 0.0000000000000000012339382384159442 0.001727266197849322 0.17360148450457868 0.2516096000294582 0.2520000000022261 
0.245 0.0000000000000000035456986888138094 0.001990251573781702 0.1771500987325185 0.2517210826876477 0.25200000000222716 
0.247 0.00000000000000001008038094655913 0.0022891775276252017 0.18074114102412295 0.25183260941677044 0.2520000000022282 
0.249 0.000000000000000028350792438631694 0.002628295969391662 0.18437428777503093 0.25194416260549674 0.2520000000022292 
0.251 0.00000000000000007887007139931536 0.0030122631636993282 0.18804918946111174 0.2520557246383018 0.2520000000022303 
0.253 0.00000000000000021700157187943743 0.003446164452897612 0.19176547038738972 0.25216727789824733 0.2520000000022313 
0.255 0.0000000000000005904201690583562 0.0039355386415960555 0.1955227284534164 0.25227880476976366 0.2520000000022323 
0.257 0.0000000000000015883653305828068 0.0044864017386365895 0.1993205349355571 0.25239028764143107 0.2520000000022334 
0.259 0.000000000000004224477282538623 0.005105269720587952 0.20315843428664823 0.2525017089087613 0.25200000000223444 
0.261 0.000000000000011106330436742034 0.005799179949685911 0.2070359439534701 0.2526130509769771 0.2520000000022355 
0.263 0.000000000000028859188473721655 0.00657571084942835 0.2109525542124669 0.2527242962637912 0.2520000000022366 
0.265 0.00000000000007410604807935798 0.007442999413451132 0.21490772802413288 0.25283542720218233 0.25200000000223777 
0.267 0.0000000000001880262754036822 0.008409756098596573 0.2189009009064698 0.25294642624316954 0.25200000000223893 
